request_id,submitted_at,service_id,channel_id,district_id,department_id,priority,status,resolved_at,resolution_hours,satisfaction_score,citizen_age_band
1007967,18-Sep-2024 22:20,19,1,105,5,Low,Resolved,2024-09-22 17:08:00,90.8,1.0,45-54
1001675,2024-04-16 20:11:00,12,4,104,1,Medium,Resolved,2024-04-17 17:41:00,21.5,3.0,25-34
1010059,2024-08-20 21:34:00,19,1,101,5,High,Resolved,2024-08-24 07:40:00,82.1,,25-34
1004210,2024-02-21 06:36:00,19,1,101,5,Low,Open,,163.2,,65+
1001803,2024-04-16 22:41:00,19,3,105,5,High,Open,,74.7,,25-34
1006551,2024-11-10 05:44:00,18,5,105,5,Low,Open,,59.0,,35-44
1003192,26-Sep-2024 08:59,10,1,105,1,Medium,Resolved,2024-09-27 18:23:00,33.4,2.0,
1006149,13-Aug-2024 13:18,10,3,105,1,MEDIUM,Resolved,2024-08-14 11:06:00,21.8,,
1007466,2025-02-08 04:28:00,10,2,100,1,Low,Resolved,2025-02-09 21:22:00,40.9,2.0,65+
1001010,2024-12-27 09:36:00,16,3,101,4,Low,Resolved,2024-12-30 21:30:00,83.9,,65+
1004020,02-Feb-2025 15:03,14,2,105,3,Medium,Resolved,2025-02-13 09:57:00,258.9,,25-34
1003275,07-May-2024 22:22,15,1,105,3,Medium,Resolved,2024-05-17 02:28:00,220.1,2.0,35-44
1005279,2024-01-12 10:25:00,12,2,104,1,High,Resolved,2024-01-13 02:37:00,16.2,,25-34
1002108,2024-08-14 09:06:00,18,2,102,5,Medium,Resolved,2024-08-16 15:30:00,54.4,,35-44
1011252,2024-04-14 23:47:00,13,1,105,2,Low,Resolved,2024-04-20 22:11:00,142.4,2.0,
1002275,2024-04-07 12:13:00,14,2,102,3,Low,Resolved,2024-04-14 18:49:00,174.6,,25-34
1004048,2024-07-31 02:37:00,12,5,102,1,Medium,Resolved,2024-08-01 01:49:00,23.2,,25-34
1006644,29-Apr-2024 22:37,11,2,101,1,Low,Resolved,2024-05-04 08:13:00,105.6,1.0,55-64
1004092,29-Jun-2024 08:32,12,1,100,1,MEDIUM,Resolved,2024-06-30 04:20:00,19.8,,45-54
1002039,20-Jul-2024 07:09,15,2,100,3, Low ,Resolved,2024-07-26 06:51:00,143.7,,25-34
1001455,2024-01-04 15:36:00,19,2,102,5,LOW,Resolved,2024-01-08 17:18:00,97.7,4.0,35-44
1006881,2024-06-23 14:27:00,14,2,103,3,High,Resolved,2024-06-28 05:33:00,111.1,,35-44
1002532,01-Feb-2025 00:47,15,2,103,3,Low,Resolved,2025-02-05 14:29:00,109.7,4.0,35-44
1010431,26-Feb-2025 00:40,12,1,100,1,Low,Resolved,2025-02-27 16:40:00,40.0,,25-34
1003488,2024-11-12 04:34:00,17,1,100,2,LOW,Resolved,2024-11-14 05:52:00,49.3,,18-24
1011244,17-Mar-2024 08:39,11,2,100,1,Low,Open,,91.7,,25-34
1008697,08-Feb-2025 01:21,10,1,103,1,High,Open,,22.3,,25-34
1004321,21-Feb-2024 16:45,15,1,104,3, Medium ,Resolved,2024-02-29 05:09:00,180.4,,25-34
1010314,2024-03-26 03:32:00,18,2,105,5,Low,Resolved,2024-03-28 15:44:00,60.2,2.0,18-24
1009716,05-Mar-2024 01:36,14,3,103,3,Medium,Resolved,2024-03-14 01:06:00,215.5,,25-34
1002604,2024-09-20 09:06:00,16,5,103,4,Low,Resolved,2024-09-22 03:06:00,42.0,1.0,18-24
1010899,2024-11-25 17:09:00,16,2,104,4,High,Resolved,2024-11-26 17:09:00,24.0,3.0,45-54
1008386,03-Jun-2024 12:31,19,5,101,5, Medium ,Resolved,2024-06-08 20:13:00,127.7,3.0,35-44
1003847,10-Feb-2025 16:27,12,1,103,1,Low,Resolved,2025-02-11 16:51:00,24.4,2.0,65+
1010141,2024-02-18 16:27:00,10,3,102,1,Low,Resolved,2024-02-19 23:27:00,31.0,4.0,25-34
1001581,18-Apr-2024 11:23,15,5,102,3,Low,Resolved,2024-04-20 23:05:00,59.7,3.0,18-24
1006365,2024-12-12 20:20:00,11,5,102,1, Medium ,Resolved,2024-12-15 07:38:00,59.3,1.0,45-54
1004056,2024-10-08 08:36:00,13,2,105,2,Medium,Resolved,2024-10-12 05:18:00,92.7,5.0,25-34
1006883,2024-10-26 00:29:00,11,4,103,1,Low,Resolved,2024-10-28 14:17:00,61.8,5.0,65+
1009638,2024-10-16 17:54:00,12,1,104,1,Low,Open,,39.9,,18-24
1010170,2025-01-31 20:21:00,16,2,101,4,Medium,Open,,44.2,,25-34
1008517,03-Feb-2025 06:27,15,2,103,3,Low,Resolved,2025-02-08 05:15:00,118.8,,18-24
1011162,2024-05-03 16:27:00,18,2,100,5,Medium,Open,,53.4,,Unknown
1005527,2025-02-18 16:19:00,17,5,100,2,Medium,Resolved,2025-02-20 12:19:00,44.0,3.0,25-34
1002529,2024-05-24 00:57:00,10,2,103,1,LOW,Resolved,2024-05-24 21:45:00,20.8,,25-34
1005082,2024-01-10 16:59:00,13,5,103,2,MEDIUM,Resolved,2024-01-14 10:23:00,89.4,5.0,65+
1003389,2024-11-03 15:47:00,12,3,100,1,Medium,Open,,21.9,,65+
1000130,2025-02-11 23:49:00,19,2,101,5, Low ,Resolved,2025-02-16 06:19:00,102.5,,55-64
1000485,2024-11-19 01:14:00,19,1,102,5,Medium,Reopened,2024-11-24 00:50:00,119.6,1.0,18-24
1002749,2024-10-09 19:22:00,10,2,105,1,Medium,Resolved,2024-10-11 01:04:00,29.7,1.0,18-24
1009276,2024-11-05 11:55:00,17,1,100,2,Low,Resolved,2024-11-06 21:55:00,34.0,3.0,45-54
1007386,2024-08-08 12:47:00,11,2,101,1,Low,Resolved,2024-08-10 12:35:00,47.8,,45-54
1003269,28-Jul-2024 08:40,17,5,103,2,Low,Resolved,2024-07-29 06:58:00,22.3,4.0,18-24
1008388,2024-03-24 15:49:00,14,1,104,3,Low,Resolved,2024-03-29 18:43:00,122.9,,35-44
1000006,2024-07-15 06:59:00,18,2,103,5,Low,Resolved,2024-07-17 04:29:00,45.5,,25-34
1011727,24-Apr-2024 02:10,11,1,102,1,Low,Resolved,2024-04-27 08:40:00,78.5,4.0,Unknown
1011828,2024-08-20 13:24:00,12,5,104,1,LOW,Resolved,2024-08-22 04:54:00,39.5,5.0,18-24
1009904,2024-09-26 07:14:00,14,2,102,3,LOW,Open,,344.6,,25-34
1001278,2024-07-15 09:59:00,10,3,105,1,Low,Open,,25.6,,35-44
1007349,2024-02-20 15:16:00,12,5,105,1,Medium,Resolved,2024-02-20 22:04:00,6.8,4.0,Unknown
1006973,2024-10-07 16:53:00,12,1,104,1,Low,Open,,10.6,,18-24
1011263,2024-12-10 10:45:00,17,2,105,2,Low,Resolved,2024-12-11 06:09:00,19.4,1.0,45-54
1009350,2024-07-21 14:40:00,12,2,102,1,Medium,Resolved,2024-07-23 03:04:00,36.4,3.0,55-64
1008529,2024-07-31 11:58:00,14,1,102,3,Low,Resolved,2024-08-09 23:10:00,227.2,3.0,25-34
1010932,28-Jun-2024 06:02,10,5,100,1,Medium,Resolved,2024-06-29 02:20:00,20.3,,35-44
1005080,2024-05-24 02:20:00,18,2,104,5,Medium,Resolved,2024-05-26 14:02:00,59.7,,45-54
1009708,21-Oct-2024 13:58,16,1,103,4,Low,Resolved,2024-10-24 03:40:00,61.7,4.0,18-24
1003457,2024-10-14 20:03:00,10,5,104,1,High,Resolved,2024-10-15 16:09:00,20.1,1.0,18-24
1005408,07-Jun-2024 19:33,18,2,102,5,Low,Open,,50.5,,55-64
1010098,2025-02-08 12:43:00,10,5,103,1,MEDIUM,Resolved,2025-02-09 07:49:00,19.1,4.0,35-44
1006879,06-Sep-2024 23:05,16,2,104,4,Medium,Resolved,2024-09-08 14:41:00,39.6,5.0,25-34
1002545,2024-10-31 23:09:00,16,1,100,4, Low ,Resolved,2024-11-02 13:39:00,38.5,2.0,35-44
1009808,2024-08-13 02:52:00,19,2,101,5,Low,Resolved,2024-08-18 22:28:00,139.6,5.0,45-54
1000677,16-Feb-2025 16:16,12,1,102,1,Medium,Resolved,2025-02-18 14:22:00,46.1,2.0,45-54
1003229,2024-11-07 14:30:00,16,3,103,4,Medium,Resolved,2024-11-10 12:18:00,69.8,4.0,35-44
1002038,2024-04-05 17:32:00,11,1,105,1,High,Resolved,2024-04-06 22:56:00,29.4,,45-54
1008207,2024-05-17 13:43:00,13,1,101,2,MEDIUM,Resolved,2024-05-19 04:43:00,39.0,1.0,35-44
1009232,2024-11-11 11:16:00,18,4,102,5, Medium ,Resolved,2024-11-15 07:22:00,92.1,,35-44
1004127,2025-01-16 18:58:00,11,3,102,1,Low,Resolved,2025-01-18 17:40:00,46.7,,55-64
1011720,2024-03-03 00:16:00,10,1,100,1,Low,Reopened,2024-03-04 00:16:00,24.0,3.0,55-64
1007948,2024-05-09 04:57:00,12,3,100,1,Medium,Resolved,2024-05-11 07:21:00,50.4,1.0,35-44
1008467,2024-03-30 22:29:00,12,2,101,1,Low,Reopened,2024-04-01 06:05:00,31.6,3.0,45-54
1008942,2024-09-15 00:44:00,14,2,105,3,Low,Resolved,2024-09-26 08:38:00,271.9,5.0,Unknown
1010699,2025-02-22 09:33:00,10,1,104,1, High ,Resolved,2025-02-22 17:39:00,8.1,4.0,25-34
1003711,2025-02-14 05:04:00,10,1,102,1,High,Resolved,2025-02-14 17:16:00,12.2,3.0,55-64
1004350,2024-06-13 19:48:00,10,1,104,1,Low,Resolved,2024-06-15 04:54:00,33.1,,18-24
1007219,20-Nov-2024 03:43,16,2,104,4, MEDIUM ,Open,,32.3,,35-44
1010838,2024-10-29 02:05:00,16,1,100,4,MEDIUM,Resolved,2024-10-31 10:05:00,56.0,,25-34
1009734,2024-09-04 13:37:00,12,2,100,1,Medium,Resolved,2024-09-06 15:37:00,50.0,4.0,25-34
1009780,23-Oct-2024 00:05,10,3,102,1, Medium ,Resolved,2024-10-24 13:47:00,37.7,,18-24
1002380,02-Jan-2025 16:43,18,2,104,5,Low,Resolved,2025-01-04 20:25:00,51.7,2.0,25-34
1009468,2024-05-26 07:37:00,10,3,105,1,High,Open,,7.9,,35-44
1010142,2024-10-14 19:32:00,11,3,104,1,Medium,Reopened,2024-10-17 11:38:00,64.1,,35-44
1004940,15-Apr-2024 04:11,12,2,101,1,Medium,Resolved,2024-04-15 23:53:00,19.7,3.0,35-44
1005422,2024-01-08 10:48:00,12,2,102,1,LOW,Resolved,2024-01-09 06:42:00,19.9,,25-34
1011007,21-Mar-2024 18:51,13,5,101,2,LOW,Resolved,2024-03-29 04:45:00,177.9,,25-34
1007112,2025-02-19 03:05:00,10,1,102,1,MEDIUM,Resolved,2025-02-19 11:53:00,8.8,,35-44
1010051,2024-05-08 23:03:00,17,1,101,2,Low,Resolved,2024-05-10 12:03:00,37.0,1.0,25-34
1005961,2024-02-06 21:30:00,12,4,105,1,Low,Resolved,2024-02-08 05:18:00,31.8,,35-44
1006641,2024-12-30 07:07:00,10,1,105,1,Medium,Open,,21.4,,
1010507,2024-11-23 12:59:00,12,2,100,1,Medium,Resolved,2024-11-24 09:59:00,21.0,,25-34
1007708,2024-07-20 02:40:00,12,2,101,1,Medium,Resolved,2024-07-21 15:16:00,36.6,,18-24
1011023,15-Feb-2024 22:58,13,5,103,2,Medium,Resolved,2024-02-18 06:52:00,55.9,1.0,
1001478,24-Jan-2025 20:42,17,2,103,2,Low,Resolved,2025-01-26 06:54:00,34.2,3.0,
1002770,2024-06-14 14:46:00,19,2,105,5,Low,Resolved,2024-06-19 08:52:00,114.1,4.0,18-24
1010240,15-Nov-2024 12:36,11,1,100,1,Low,Resolved,2024-11-17 17:42:00,53.1,3.0,45-54
1007902,2025-02-20 23:41:00,16,1,101,4,Low,Resolved,2025-02-23 06:41:00,55.0,4.0,25-34
1003899,07-May-2024 18:29,15,1,105,3,Medium,Resolved,2024-05-12 15:41:00,117.2,3.0,25-34
1001238,2024-02-07 06:19:00,13,1,101,2,Medium,Resolved,2024-02-09 21:43:00,63.4,5.0,45-54
1006477,2024-11-04 13:50:00,12,2,101,1,High,Resolved,2024-11-05 12:02:00,22.2,2.0,35-44
1008465,19-Jul-2024 02:53,10,1,105,1,High,Resolved,2024-07-19 09:41:00,6.8,2.0,45-54
1010188,2024-09-30 22:47:00,17,2,101,2,Medium,Resolved,2024-10-01 12:35:00,13.8,3.0,35-44
1011410,13-Oct-2024 17:40,16,2,104,4,Medium,Open,,93.8,,25-34
1006333,2024-08-27 14:14:00,18,1,101,5,Low,Open,,58.3,,18-24
1002960,2024-11-13 13:21:00,18,2,104,5,Medium,Resolved,2024-11-16 22:09:00,80.8,2.0,25-34
1002567,2024-04-12 09:14:00,10,1,105,1,Medium,Resolved,2024-04-13 14:56:00,29.7,3.0,
1011675,11-Mar-2024 08:06,19,2,104,5,Low,Resolved,2024-03-14 20:18:00,84.2,,45-54
1007898,02-Jan-2024 00:49,12,3,104,1, Low ,Resolved,2024-01-03 01:49:00,25.0,4.0,25-34
1008642,2024-02-06 16:41:00,10,3,105,1,Medium,Resolved,2024-02-07 17:29:00,24.8,1.0,25-34
1008602,2024-10-02 17:07:00,12,1,104,1,MEDIUM,Resolved,2024-10-03 07:07:00,14.0,2.0,25-34
1005353,2024-01-09 11:22:00,11,1,103,1, Medium ,Resolved,2024-01-10 09:46:00,22.4,5.0,18-24
1000526,16-Jan-2025 00:46,19,5,102,5,Medium,Resolved,2025-01-19 08:16:00,79.5,,55-64
1011560,2025-02-05 11:30:00,10,2,104,1, HIGH ,Reopened,2025-02-06 17:42:00,30.2,,35-44
1001092,2024-02-15 19:13:00,12,3,102,1,Low,Resolved,2024-02-17 03:43:00,32.5,3.0,55-64
1000065,2024-04-26 08:20:00,19,3,103,5,Low,Reopened,2024-05-01 05:08:00,116.8,5.0,45-54
1004714,2024-04-10 17:49:00,19,3,102,5,Medium,Resolved,2024-04-24 23:55:00,342.1,,35-44
1008177,2024-03-14 18:42:00,17,4,105,2,Low,Resolved,2024-03-15 17:54:00,23.2,5.0,35-44
1008337,06-Jun-2024 13:31,10,2,103,1,Low,Resolved,2024-06-07 15:13:00,25.7,,25-34
1007991,06-Jan-2025 10:52,15,1,104,3,Medium,Resolved,2025-01-10 07:16:00,92.4,1.0,18-24
1001237,2024-05-09 16:08:00,11,3,104,1,Medium,Resolved,2024-05-12 01:56:00,57.8,2.0,
1009359,14-Mar-2024 08:22,12,3,100,1,Low,Resolved,2024-03-16 07:16:00,46.9,,Unknown
1002318,2024-06-07 09:46:00,10,4,101,1, High ,Open,,26.1,,35-44
1011995,2024-11-19 10:03:00,18,3,101,5,Low,Resolved,2024-11-22 04:57:00,66.9,1.0,Unknown
1006535,2024-07-03 08:51:00,19,1,102,5,Low,Resolved,2024-07-11 04:39:00,187.8,3.0,25-34
1000251,12-Jul-2024 13:24,11,4,104,1,Low,Resolved,2024-07-21 04:00:00,206.6,5.0,18-24
1011824,2024-08-07 13:29:00,19,2,103,5, Low ,Resolved,2024-08-09 17:17:00,51.8,,55-64
1005752,25-Jan-2024 01:23,10,2,103,1,Medium,Resolved,2024-01-26 01:23:00,24.0,4.0,55-64
1007111,2024-04-20 15:06:00,11,1,104,1,Low,Resolved,2024-04-23 20:18:00,77.2,2.0,25-34
1002069,08-Jan-2025 07:37,12,4,103,1,High,Open,,17.5,,45-54
1007324,2024-08-01 02:48:00,13,4,100,2,Medium,Resolved,2024-08-03 13:24:00,58.6,1.0,25-34
1011181,2024-10-20 10:43:00,12,4,101,1,Low,Resolved,2024-10-21 09:31:00,22.8,,35-44
1005846,2024-05-30 17:04:00,15,1,100,3,Medium,Reopened,2024-06-04 06:28:00,109.4,,45-54
1001327,2024-07-27 11:22:00,19,2,105,5,High,Resolved,2024-07-30 20:58:00,81.6,1.0,25-34
1001634,2024-02-07 03:32:00,11,2,103,1,Low,Resolved,2024-02-09 17:14:00,61.7,1.0,Unknown
1009861,05-Mar-2024 14:02,17,1,101,2,Low,Resolved,2024-03-06 23:50:00,33.8,5.0,35-44
1005892,2024-09-19 04:32:00,16,2,101,4,Low,Open,,57.2,,45-54
1005324,04-Aug-2024 11:10,18,2,103,5,Low,Resolved,2024-08-06 08:22:00,45.2,,65+
1011375,2024-12-26 20:19:00,17,3,102,2,Low,Resolved,2024-12-27 17:55:00,21.6,5.0,18-24
1008998,2024-09-22 01:09:00,11,2,102,1,High,Resolved,2024-09-23 12:39:00,35.5,,18-24
1010283,17-Apr-2024 10:20,11,4,102,1,Medium,Resolved,2024-04-18 17:38:00,31.3,1.0,55-64
1002892,16-May-2024 00:26,18,1,103,5,Medium,Open,,35.2,,25-34
1006536,2024-09-05 13:26:00,10,5,103,1,Low,Resolved,2024-09-06 04:20:00,14.9,,35-44
1001297,2025-01-03 08:03:00,17,5,100,2,Medium,Reopened,2025-01-03 22:51:00,14.8,2.0,Unknown
1011392,2025-01-08 11:36:00,18,4,104,5,Low,Resolved,2025-01-13 02:30:00,110.9,4.0,18-24
1002100,19-Nov-2024 20:42,12,1,105,1,Low,Resolved,2024-11-20 23:18:00,26.6,,55-64
1010600,2024-10-25 15:05:00,14,1,100,3,MEDIUM,Resolved,2024-10-28 17:59:00,74.9,,35-44
1002293,2024-04-08 16:23:00,11,1,104,1,Low,Resolved,2024-04-10 23:17:00,54.9,1.0,55-64
1007995,2024-03-04 20:01:00,10,2,102,1,High,Resolved,2024-03-05 11:37:00,15.6,,45-54
1010881,2024-11-30 04:59:00,12,3,105,1,Low,Resolved,2024-12-02 12:17:00,55.3,,45-54
1011251,17-Jan-2024 13:06,11,4,103,1,High,Resolved,2024-01-18 21:06:00,32.0,,35-44
1005649,17-Mar-2024 18:46,13,1,104,2,Low,Resolved,2024-03-21 15:40:00,92.9,4.0,35-44
1000160,2024-01-14 01:29:00,14,2,101,3,Low,Resolved,2024-01-22 13:23:00,203.9,4.0,18-24
1003166,16-Jan-2024 23:20,14,2,103,3,Medium,Resolved,2024-01-24 21:08:00,189.8,,18-24
1010544,24-Jun-2024 03:14,12,2,102,1,Medium,Resolved,2024-06-24 22:32:00,19.3,,35-44
1002386,20-May-2024 10:40,11,5,101,1,Low,Resolved,2024-05-22 18:28:00,55.8,2.0,25-34
1008812,2024-02-25 03:17:00,10,1,101,1,Medium,Reopened,2024-02-26 13:05:00,0.0,,25-34
1001493,16-May-2024 00:14,17,3,101,2,Medium,Resolved,2024-05-17 05:20:00,29.1,,
1010746,2024-06-19 12:51:00,10,2,100,1,Medium,Resolved,2024-06-20 08:57:00,20.1,,65+
1000071,2024-03-21 09:06:00,12,2,103,1,Low,Resolved,2024-03-23 09:24:00,48.3,2.0,25-34
1008783,2024-03-12 14:38:00,17,1,103,2,High,Resolved,2024-03-13 04:38:00,14.0,3.0,25-34
1010870,2025-01-11 12:31:00,15,5,103,3,Medium,Resolved,2025-01-15 17:13:00,100.7,2.0,Unknown
1004351,2024-07-09 16:00:00,13,4,102,2, Low ,Resolved,2024-07-12 15:00:00,71.0,,35-44
1008718,15-Oct-2024 04:45,18,1,104,5,High,Resolved,2024-10-18 05:09:00,72.4,,35-44
1004786,17-Jan-2024 17:26,11,3,100,1,Low,Open,,78.7,,55-64
1007928,18-Nov-2024 22:21,11,2,101,1, High ,Resolved,2024-11-19 10:33:00,12.2,1.0,35-44
1004799,2024-01-02 02:29:00,16,1,104,4,MEDIUM,Resolved,2024-01-03 17:11:00,38.7,5.0,45-54
1011109,2024-07-20 02:14:00,10,1,102,1,Medium,Resolved,2024-07-21 04:56:00,26.7,3.0,35-44
1006054,2024-11-17 14:57:00,12,1,102,1,High,Resolved,2024-11-18 00:03:00,9.1,5.0,55-64
1005583,2024-04-07 20:00:00,17,1,105,2,Low,Resolved,2024-04-09 16:06:00,44.1,,18-24
1001029,01-Feb-2025 23:47,16,2,101,4,High,Resolved,2025-02-03 09:35:00,33.8,4.0,18-24
1005478,2024-11-06 14:21:00,10,2,104,1,HIGH,Reopened,2024-11-06 17:27:00,3.1,3.0,35-44
1005554,2024-12-02 08:27:00,15,2,101,3,Low,Resolved,2024-12-08 13:15:00,148.8,4.0,35-44
1001356,2024-03-04 08:55:00,12,1,102,1,Low,Resolved,2024-03-05 21:07:00,36.2,4.0,35-44
1009863,08-Jul-2024 10:07,12,3,103,1,Medium,Open,,30.8,,25-34
1010404,2024-09-02 08:46:00,10,1,103,1, Low ,Resolved,2024-09-03 14:16:00,29.5,1.0,45-54
1000757,2024-08-05 14:37:00,18,2,100,5,Medium,Resolved,2024-08-07 13:01:00,46.4,2.0,35-44
1007139,2024-10-18 11:55:00,10,5,101,1,Low,Resolved,2024-10-19 10:19:00,22.4,,
1005926,2024-04-07 06:29:00,10,2,105,1,LOW,Resolved,2024-04-09 03:11:00,44.7,,35-44
1007168,2024-01-22 23:40:00,11,1,102,1,Medium,Resolved,2024-01-25 20:28:00,68.8,3.0,Unknown
1010222,2025-01-23 08:35:00,10,2,104,1,Low,Resolved,2025-01-23 23:53:00,15.3,,25-34
1002439,2024-06-08 13:40:00,12,4,103,1, Medium ,Open,,24.2,,18-24
1004415,2024-07-11 03:38:00,19,5,101,5,LOW,Resolved,2024-07-16 18:44:00,135.1,2.0,45-54
1011405,2024-08-29 08:53:00,14,1,100,3,Medium,Resolved,2024-09-06 03:11:00,186.3,,25-34
1009018,2024-09-16 03:46:00,19,5,103,5,Medium,Resolved,2024-09-20 02:34:00,94.8,5.0,Unknown
1009266,2024-05-12 04:32:00,19,1,102,5,Low,Resolved,2024-05-15 22:26:00,89.9,,65+
1011096,2025-02-28 15:12:00,18,2,102,5,Medium,Resolved,2025-03-03 13:00:00,69.8,,25-34
1009811,2024-02-16 12:08:00,13,5,101,2,Low,Resolved,2024-02-18 21:20:00,57.2,2.0,35-44
1005785,2025-01-26 00:35:00,14,3,101,3,LOW,Resolved,2025-02-25 00:53:00,720.3,,18-24
1001929,2024-11-12 19:22:00,12,4,102,1,Low,Resolved,2024-11-13 20:40:00,25.3,1.0,35-44
1002760,28-May-2024 14:46,18,2,105,5,Low,Resolved,2024-06-01 22:46:00,104.0,,45-54
1009908,2024-03-18 05:09:00,11,2,104,1,Low,Resolved,2024-03-19 15:15:00,34.1,,
1004872,2024-02-19 14:57:00,17,2,105,2,Medium,Resolved,2024-02-20 06:51:00,15.9,2.0,55-64
1006976,2025-01-30 22:49:00,18,1,100,5, Medium ,Resolved,2025-02-02 11:19:00,60.5,3.0,65+
1008269,15-Jul-2024 23:09,13,3,102,2,High,Resolved,2024-07-19 20:45:00,93.6,4.0,65+
1000116,08-Feb-2025 02:42,10,1,102,1,Low,Resolved,2025-02-08 14:30:00,11.8,5.0,35-44
1011884,07-Apr-2024 05:51,19,1,101,5,Medium,Resolved,2024-04-09 03:27:00,45.6,3.0,18-24
1000863,2024-07-30 20:28:00,14,1,103,3,Medium,Resolved,2024-08-06 01:10:00,148.7,4.0,35-44
1003053,08-Feb-2025 05:32,18,1,104,5,Medium,Resolved,2025-02-13 17:32:00,132.0,3.0,18-24
1001907,2024-09-08 03:30:00,14,5,102,3,High,Resolved,2024-09-15 21:18:00,185.8,5.0,45-54
1004198,28-Jun-2024 13:46,15,1,104,3, Medium ,Resolved,2024-07-02 12:22:00,94.6,,65+
1006507,2024-07-23 19:42:00,11,4,103,1,Medium,Resolved,2024-07-27 02:12:00,78.5,1.0,55-64
1003645,14-Apr-2024 12:55,18,4,100,5,MEDIUM,Open,,90.6,,35-44
1001244,2024-08-15 05:00:00,18,5,104,5,Medium,Resolved,2024-08-17 06:06:00,49.1,,
1000144,2024-01-10 20:43:00,19,2,105,5,Low,Reopened,2024-01-13 10:31:00,61.8,1.0,25-34
1010853,27-Feb-2025 09:08,13,4,102,2,2,Resolved,2025-03-03 07:26:00,94.3,3.0,35-44
1010187,2024-08-15 11:17:00,18,1,104,5,Low,Resolved,2024-08-19 00:35:00,85.3,5.0,25-34
1006290,2024-07-01 03:23:00,16,2,103,4,LOW,Resolved,2024-07-06 00:29:00,117.1,5.0,35-44
1000503,09-Dec-2024 11:09,12,2,101,1,Medium,Resolved,2024-12-10 04:15:00,17.1,2.0,55-64
1003279,2024-06-02 11:46:00,14,2,102,3,Low,Open,,524.5,,18-24
1003329,19-Jan-2024 04:19,10,1,102,1,High,Resolved,2024-01-20 06:13:00,25.9,5.0,35-44
1010086,03-Sep-2024 14:05,13,1,101,2,Low,Open,,46.6,,35-44
1001902,2024-11-04 07:45:00,19,4,100,5,High,Reopened,2024-11-07 15:51:00,80.1,2.0,35-44
1005009,04-Sep-2024 07:27,10,1,105,1,Medium,Resolved,2024-09-05 04:15:00,20.8,4.0,18-24
1008188,2024-03-01 00:38:00,18,5,102,5,Medium,Resolved,2024-03-05 06:50:00,102.2,5.0,55-64
1003723,2024-09-18 08:56:00,10,1,100,1,Medium,Reopened,2024-09-19 14:50:00,29.9,,35-44
1005964,2024-12-26 14:55:00,15,1,103,3,Medium,Resolved,2024-12-28 20:55:00,54.0,5.0,35-44
1008183,2025-02-14 18:21:00,17,5,105,2,Medium,Resolved,2025-02-16 09:21:00,39.0,3.0,45-54
1011250,06-Jul-2024 00:17,11,2,104,1,LOW,Resolved,2024-07-07 23:35:00,47.3,,18-24
1006808,2024-11-13 18:34:00,12,2,104,1, High ,Resolved,2024-11-14 07:34:00,13.0,,35-44
1010880,2024-01-23 04:22:00,10,1,105,1,Low,Resolved,2024-01-24 04:22:00,24.0,,55-64
1002461,13-Mar-2024 15:05,10,1,104,1,Low,Resolved,2024-03-14 02:35:00,11.5,,25-34
1000138,2024-01-26 06:26:00,12,5,101,1,Medium,Resolved,2024-01-26 23:44:00,17.3,5.0,
1003019,2024-09-15 17:37:00,14,1,105,3,High,Resolved,2024-09-19 11:13:00,89.6,5.0,25-34
1009704,2024-01-06 00:55:00,12,1,105,1,Medium,Resolved,2024-01-06 13:25:00,12.5,4.0,35-44
1009164,2024-12-06 23:50:00,17,2,101,2,High,Resolved,2024-12-07 13:02:00,13.2,2.0,45-54
1002755,14-May-2024 16:06,11,1,100,1,Low,Resolved,2024-05-16 11:24:00,43.3,5.0,25-34
1000933,22-Jun-2024 14:58,18,4,104,5,Low,Resolved,2024-06-24 20:22:00,53.4,,35-44
1008856,2024-10-30 01:36:00,12,5,103,1,Low,Resolved,2024-10-31 14:36:00,37.0,4.0,18-24
1008502,26-Feb-2024 15:22,10,2,102,1,LOW,Resolved,2024-02-28 08:10:00,40.8,,45-54
1006961,15-Oct-2024 04:03,10,2,100,1,Low,Resolved,2024-10-16 02:21:00,22.3,3.0,35-44
1009743,20-Aug-2024 15:18,12,4,101,1,Medium,Resolved,2024-08-20 23:00:00,7.7,1.0,35-44
1000724,29-Apr-2024 21:47,17,4,102,2,Medium,Resolved,2024-04-30 10:47:00,13.0,4.0,25-34
1006720,2025-02-03 19:41:00,10,2,102,1,High,Resolved,2025-02-04 11:41:00,16.0,,25-34
1011873,2024-08-14 01:19:00,12,1,100,1,High,Resolved,2024-08-14 17:37:00,16.3,2.0,35-44
1008053,2024-04-17 05:47:00,15,1,102,3,Low,Resolved,2024-04-22 23:47:00,138.0,4.0,18-24
1002558,2025-01-07 09:37:00,16,1,103,4,Low,Resolved,2025-01-08 20:49:00,35.2,4.0,65+
1010286,04-Jun-2024 09:07,11,2,100,1,Medium,Resolved,2024-06-05 06:37:00,21.5,4.0,55-64
1000769,2024-08-01 18:01:00,14,2,101,3,Medium,Resolved,2024-08-07 23:37:00,149.6,4.0,35-44
1007683,2025-02-09 18:04:00,10,1,103,1,HIGH,Resolved,2025-02-10 03:16:00,9.2,,25-34
1011208,24-Jan-2025 01:05,12,3,103,1,Low,Open,,18.8,,18-24
1004207,2024-07-09 21:03:00,14,1,105,3,Medium,Resolved,2024-07-19 16:39:00,235.6,,35-44
