basket_id,item
368,Bread
368,Butter
368,Pasta
369,Baby Wipes
369,Butter
369,Coffee
369,Crisps
369,Soft Drinks
369,Sugar
370,Bread
370,Butter
370,Crisps
370,Eggs
370,Soft Drinks
371,Baby Wipes
371,Coffee
371,Crisps
371,Milk
371,Pasta
371,Soft Drinks
371,Sugar
372,Bananas
372,Pasta
372,Tomato Sauce
373,Baby Wipes
373,Bananas
373,Cheese
373,Milk
373,Nappies
373,Pasta
373,Tomato Sauce
374,Bread
374,Butter
374,Cheese
374,Milk
374,Nappies
374,Tea
374,Tomato Sauce
375,Pasta
375,Sugar
375,Tomato Sauce
376,Baby Wipes
376,Butter
376,Cheese
376,Crisps
376,Nappies
376,Pasta
376,Soft Drinks
377,Baby Wipes
377,Crisps
377,Nappies
377,Soft Drinks
378,Bread
378,Butter
378,Cheese
378,Eggs
378,Soft Drinks
378,Tea
379,Baby Wipes
379,Butter
379,Milk
379,Nappies
379,Pasta
379,Soft Drinks
379,Tea
379,Tomato Sauce
380,Bananas
380,Bread
380,Cheese
380,Milk
380,Pasta
380,Sugar
381,Bananas
381,Eggs
381,Pasta
381,Tea
381,Tomato Sauce
382,Baby Wipes
382,Cheese
382,Milk
382,Pasta
382,Sugar
382,Tea
383,Baby Wipes
383,Bread
383,Coffee
383,Crisps
383,Nappies
383,Sugar
384,Bananas
384,Bread
384,Butter
384,Coffee
384,Eggs
384,Milk
384,Sugar
385,Milk
385,Pasta
386,Eggs
386,Milk
386,Nappies
386,Tea
387,Baby Wipes
387,Bananas
387,Bread
387,Butter
387,Nappies
387,Tomato Sauce
388,Bread
388,Butter
388,Tomato Sauce
389,Baby Wipes
389,Coffee
389,Eggs
389,Milk
389,Nappies
389,Pasta
389,Soft Drinks
389,Sugar
389,Tomato Sauce
390,Cheese
390,Crisps
390,Pasta
390,Tomato Sauce
391,Bread
391,Butter
391,Coffee
391,Eggs
391,Pasta
391,Tea
391,Tomato Sauce
392,Baby Wipes
392,Bread
392,Butter
392,Coffee
392,Nappies
392,Soft Drinks
393,Bread
393,Butter
393,Cheese
393,Milk
393,Nappies
394,Nappies
394,Sugar
395,Bread
395,Butter
395,Eggs
395,Tea
396,Bananas
396,Cheese
396,Crisps
396,Soft Drinks
396,Tomato Sauce
397,Eggs
397,Milk
397,Sugar
397,Tea
398,Bananas
398,Coffee
398,Milk
398,Nappies
398,Sugar
399,Baby Wipes
399,Bananas
399,Nappies
400,Cheese
400,Milk
400,Pasta
400,Sugar
400,Tomato Sauce
401,Milk
401,Tea
401,Tomato Sauce
402,Bread
402,Butter
402,Coffee
402,Crisps
402,Soft Drinks
403,Baby Wipes
403,Bananas
403,Cheese
403,Nappies
404,Bananas
404,Bread
405,Bananas
405,Pasta
405,Tomato Sauce
406,Bananas
406,Bread
406,Butter
406,Coffee
406,Pasta
406,Sugar
406,Tomato Sauce
407,Bread
407,Butter
408,Eggs
408,Tea
409,Baby Wipes
409,Butter
409,Nappies
409,Pasta
409,Soft Drinks
409,Sugar
409,Tomato Sauce
410,Baby Wipes
410,Eggs
410,Soft Drinks
411,Bread
411,Milk
412,Baby Wipes
412,Bananas
412,Bread
412,Butter
412,Coffee
412,Crisps
412,Nappies
412,Soft Drinks
412,Sugar
413,Bananas
413,Butter
413,Milk
413,Sugar
414,Coffee
414,Soft Drinks
414,Sugar
415,Bread
415,Butter
415,Coffee
416,Bread
416,Butter
416,Crisps
416,Pasta
416,Soft Drinks
416,Tomato Sauce
417,Crisps
417,Nappies
417,Pasta
417,Tomato Sauce
418,Crisps
418,Milk
418,Pasta
418,Tomato Sauce
419,Butter
419,Crisps
420,Coffee
420,Sugar
421,Baby Wipes
421,Bread
421,Butter
421,Cheese
421,Nappies
422,Cheese
422,Tomato Sauce
423,Milk
423,Pasta
423,Tomato Sauce
424,Butter
424,Eggs
424,Milk
424,Pasta
424,Sugar
424,Tomato Sauce
425,Bananas
425,Cheese
425,Coffee
425,Milk
425,Pasta
425,Sugar
425,Tea
425,Tomato Sauce
426,Cheese
426,Crisps
426,Milk
426,Pasta
426,Tea
426,Tomato Sauce
427,Bananas
427,Crisps
427,Milk
427,Soft Drinks
427,Tea
428,Bananas
428,Coffee
428,Nappies
428,Sugar
429,Bread
429,Cheese
429,Crisps
429,Milk
429,Soft Drinks
429,Tea
430,Baby Wipes
430,Bread
430,Crisps
430,Nappies
430,Pasta
430,Soft Drinks
430,Sugar
430,Tomato Sauce
431,Coffee
431,Crisps
431,Eggs
431,Milk
431,Soft Drinks
431,Sugar
431,Tea
431,Tomato Sauce
432,Baby Wipes
432,Butter
432,Cheese
432,Tomato Sauce
433,Baby Wipes
433,Bread
433,Crisps
433,Milk
433,Soft Drinks
433,Tea
434,Baby Wipes
434,Bread
434,Butter
434,Eggs
434,Nappies
434,Sugar
434,Tea
435,Eggs
435,Soft Drinks
436,Bananas
436,Butter
436,Coffee
436,Sugar
437,Bread
437,Butter
437,Milk
437,Pasta
437,Sugar
437,Tomato Sauce
438,Bread
438,Butter
438,Eggs
438,Pasta
438,Tomato Sauce
439,Baby Wipes
439,Coffee
439,Crisps
439,Eggs
439,Soft Drinks
439,Sugar
440,Baby Wipes
440,Bananas
440,Bread
440,Cheese
440,Crisps
440,Eggs
440,Nappies
440,Soft Drinks
441,Bread
441,Butter
441,Coffee
442,Bread
442,Butter
442,Crisps
442,Pasta
443,Baby Wipes
443,Bananas
443,Butter
443,Coffee
443,Eggs
443,Nappies
443,Sugar
443,Tea
444,Baby Wipes
444,Bread
444,Butter
444,Cheese
444,Coffee
444,Crisps
444,Soft Drinks
444,Sugar
445,Butter
445,Crisps
445,Milk
445,Nappies
445,Soft Drinks
446,Baby Wipes
446,Crisps
447,Baby Wipes
447,Cheese
447,Crisps
447,Nappies
447,Pasta
447,Tomato Sauce
448,Milk
448,Tea
449,Baby Wipes
449,Bananas
449,Bread
449,Butter
449,Cheese
449,Crisps
449,Soft Drinks
449,Tea
450,Bread
450,Butter
450,Cheese
450,Coffee
450,Pasta
450,Sugar
450,Tomato Sauce
451,Baby Wipes
451,Bananas
451,Coffee
451,Nappies
451,Soft Drinks
452,Baby Wipes
452,Butter
452,Cheese
452,Eggs
453,Nappies
453,Pasta
453,Soft Drinks
453,Tomato Sauce
454,Bread
454,Butter
454,Coffee
454,Eggs
454,Soft Drinks
454,Sugar
455,Bananas
455,Bread
455,Butter
455,Crisps
455,Milk
455,Soft Drinks
455,Tea
456,Cheese
456,Pasta
456,Tomato Sauce
457,Baby Wipes
457,Bananas
457,Crisps
457,Eggs
457,Nappies
457,Pasta
457,Tomato Sauce
458,Crisps
458,Eggs
458,Milk
458,Tea
459,Baby Wipes
459,Bread
459,Butter
459,Cheese
459,Nappies
459,Sugar
460,Baby Wipes
460,Cheese
460,Crisps
460,Eggs
460,Nappies
460,Tea
460,Tomato Sauce
461,Bread
461,Cheese
461,Coffee
462,Butter
462,Crisps
462,Milk
462,Pasta
462,Tea
463,Milk
463,Tea
463,Tomato Sauce
464,Baby Wipes
464,Butter
464,Tea
465,Bananas
465,Cheese
465,Crisps
465,Milk
465,Pasta
465,Soft Drinks
465,Tea
465,Tomato Sauce
466,Butter
466,Cheese
466,Eggs
467,Bananas
467,Bread
467,Butter
467,Coffee
467,Crisps
467,Soft Drinks
468,Crisps
468,Nappies
468,Soft Drinks
469,Baby Wipes
469,Bread
469,Butter
469,Cheese
469,Coffee
470,Eggs
470,Pasta
470,Soft Drinks
471,Baby Wipes
471,Butter
471,Cheese
471,Eggs
471,Nappies
472,Baby Wipes
472,Butter
472,Cheese
472,Nappies
472,Soft Drinks
472,Tea
473,Bananas
473,Bread
473,Butter
473,Coffee
473,Crisps
473,Soft Drinks
474,Baby Wipes
474,Milk
474,Nappies
474,Tea
475,Coffee
475,Milk
475,Pasta
475,Sugar
475,Tea
475,Tomato Sauce
476,Baby Wipes
476,Bananas
476,Cheese
476,Milk
476,Pasta
476,Tea
476,Tomato Sauce
477,Crisps
477,Eggs
477,Soft Drinks
478,Baby Wipes
478,Bananas
478,Coffee
478,Nappies
478,Tea
479,Soft Drinks
479,Sugar
479,Tomato Sauce
480,Baby Wipes
480,Coffee
480,Eggs
480,Milk
480,Soft Drinks
480,Sugar
481,Baby Wipes
481,Bananas
481,Eggs
481,Milk
481,Nappies
481,Pasta
481,Sugar
481,Tomato Sauce
482,Baby Wipes
482,Bread
482,Butter
482,Coffee
482,Crisps
482,Soft Drinks
482,Sugar
483,Bananas
483,Bread
483,Butter
483,Coffee
483,Pasta
483,Sugar
483,Tomato Sauce
484,Baby Wipes
484,Cheese
484,Nappies
485,Bread
485,Cheese
485,Coffee
485,Eggs
485,Pasta
485,Tomato Sauce
486,Crisps
486,Pasta
486,Soft Drinks
486,Tomato Sauce
487,Bananas
487,Cheese
487,Milk
487,Pasta
487,Tomato Sauce
488,Coffee
488,Pasta
488,Sugar
489,Coffee
489,Crisps
489,Eggs
489,Soft Drinks
489,Tea
490,Baby Wipes
490,Coffee
490,Nappies
490,Pasta
490,Sugar
490,Tea
490,Tomato Sauce
491,Baby Wipes
491,Tea
491,Tomato Sauce
492,Baby Wipes
492,Bread
492,Milk
492,Nappies
492,Tea
492,Tomato Sauce
493,Bananas
493,Bread
493,Coffee
493,Eggs
493,Soft Drinks
494,Baby Wipes
494,Butter
494,Cheese
494,Crisps
494,Eggs
494,Nappies
494,Pasta
494,Tomato Sauce
495,Baby Wipes
495,Cheese
495,Crisps
495,Milk
495,Tea
496,Eggs
496,Sugar
497,Baby Wipes
497,Coffee
497,Eggs
497,Milk
497,Nappies
497,Pasta
497,Tomato Sauce
498,Baby Wipes
498,Bread
498,Butter
498,Cheese
498,Coffee
498,Crisps
498,Nappies
498,Soft Drinks
499,Baby Wipes
499,Bread
499,Butter
499,Coffee
499,Crisps
499,Milk
499,Nappies
499,Soft Drinks
499,Sugar
500,Crisps
500,Eggs
500,Soft Drinks
501,Baby Wipes
501,Bananas
501,Bread
501,Eggs
502,Baby Wipes
502,Bread
502,Butter
502,Crisps
502,Nappies
502,Soft Drinks
502,Sugar
503,Butter
503,Cheese
503,Sugar
503,Tea
503,Tomato Sauce
504,Cheese
504,Eggs
504,Pasta
504,Soft Drinks
504,Sugar
504,Tomato Sauce
505,Cheese
505,Coffee
505,Crisps
505,Eggs
505,Milk
505,Soft Drinks
505,Sugar
505,Tea
506,Bananas
506,Butter
506,Crisps
506,Soft Drinks
506,Sugar
507,Bananas
507,Eggs
507,Nappies
507,Tea
508,Butter
508,Nappies
508,Soft Drinks
509,Butter
509,Coffee
509,Crisps
509,Pasta
509,Tomato Sauce
510,Crisps
510,Milk
510,Soft Drinks
510,Sugar
511,Baby Wipes
511,Bread
511,Butter
511,Coffee
511,Milk
511,Nappies
511,Sugar
512,Baby Wipes
512,Crisps
512,Nappies
512,Soft Drinks
513,Crisps
513,Pasta
513,Soft Drinks
513,Sugar
514,Bananas
514,Bread
514,Butter
514,Milk
515,Baby Wipes
515,Bananas
515,Cheese
515,Crisps
515,Milk
515,Sugar
516,Coffee
516,Eggs
517,Bananas
517,Milk
518,Butter
518,Cheese
518,Coffee
518,Milk
518,Sugar
518,Tea
519,Crisps
519,Milk
519,Nappies
520,Bread
520,Butter
520,Milk
520,Sugar
521,Baby Wipes
521,Cheese
521,Coffee
521,Milk
521,Nappies
521,Sugar
521,Tea
521,Tomato Sauce
522,Baby Wipes
522,Bananas
522,Crisps
522,Milk
522,Nappies
522,Sugar
522,Tea
522,Tomato Sauce
523,Coffee
523,Milk
523,Sugar
523,Tea
524,Baby Wipes
524,Bananas
524,Crisps
524,Milk
524,Nappies
524,Pasta
524,Soft Drinks
524,Tomato Sauce
525,Butter
525,Cheese
525,Crisps
525,Milk
525,Pasta
525,Sugar
525,Tea
525,Tomato Sauce
526,Baby Wipes
526,Bread
526,Butter
526,Cheese
526,Crisps
526,Pasta
526,Tomato Sauce
527,Baby Wipes
527,Milk
527,Soft Drinks
528,Baby Wipes
528,Cheese
528,Crisps
528,Milk
528,Nappies
528,Pasta
528,Soft Drinks
529,Butter
529,Eggs
530,Baby Wipes
530,Butter
530,Cheese
530,Crisps
530,Soft Drinks
530,Tea
531,Baby Wipes
531,Bread
531,Butter
531,Coffee
531,Nappies
532,Bread
532,Butter
532,Milk
532,Soft Drinks
532,Tea
533,Baby Wipes
533,Crisps
533,Pasta
533,Soft Drinks
534,Bread
534,Butter
534,Crisps
534,Eggs
534,Tomato Sauce
535,Cheese
535,Pasta
535,Tomato Sauce
536,Cheese
536,Eggs
536,Pasta
536,Tomato Sauce
537,Crisps
537,Milk
537,Pasta
537,Soft Drinks
538,Baby Wipes
538,Bananas
538,Crisps
538,Milk
538,Nappies
538,Pasta
538,Soft Drinks
538,Tomato Sauce
539,Bananas
539,Butter
539,Coffee
539,Pasta
539,Sugar
540,Butter
540,Cheese
540,Coffee
540,Milk
540,Soft Drinks
540,Sugar
540,Tea
541,Baby Wipes
541,Butter
541,Coffee
541,Tea
542,Bread
542,Butter
542,Milk
542,Pasta
542,Tomato Sauce
543,Butter
543,Eggs
543,Tomato Sauce
544,Baby Wipes
544,Bananas
544,Coffee
544,Soft Drinks
544,Sugar
545,Milk
545,Pasta
545,Tea
546,Coffee
546,Sugar
547,Bread
547,Crisps
548,Baby Wipes
548,Butter
548,Crisps
548,Nappies
548,Pasta
548,Soft Drinks
548,Sugar
548,Tomato Sauce
549,Baby Wipes
549,Nappies
549,Soft Drinks
550,Baby Wipes
550,Milk
550,Nappies
550,Tea
551,Coffee
551,Crisps
551,Pasta
551,Soft Drinks
551,Sugar
552,Baby Wipes
552,Crisps
552,Eggs
552,Milk
552,Pasta
552,Soft Drinks
552,Sugar
553,Bananas
553,Eggs
553,Soft Drinks
553,Sugar
554,Baby Wipes
554,Bread
554,Butter
554,Cheese
554,Coffee
554,Crisps
554,Soft Drinks
554,Sugar
555,Baby Wipes
555,Bread
555,Butter
555,Coffee
555,Milk
555,Nappies
555,Soft Drinks
555,Sugar
556,Bread
556,Butter
556,Eggs
556,Nappies
556,Sugar
556,Tea
557,Baby Wipes
557,Bread
557,Butter
557,Crisps
557,Nappies
558,Cheese
558,Nappies
558,Pasta
559,Baby Wipes
559,Bread
559,Butter
559,Nappies
559,Sugar
559,Tea
560,Cheese
560,Crisps
560,Milk
560,Nappies
560,Tea
561,Baby Wipes
561,Bread
561,Crisps
561,Soft Drinks
561,Sugar
561,Tomato Sauce
562,Baby Wipes
562,Bread
562,Butter
562,Cheese
562,Nappies
562,Pasta
562,Sugar
562,Tomato Sauce
563,Butter
563,Crisps
563,Eggs
563,Pasta
563,Soft Drinks
563,Tomato Sauce
564,Baby Wipes
564,Butter
564,Crisps
564,Eggs
564,Pasta
564,Sugar
565,Baby Wipes
565,Coffee
566,Cheese
566,Crisps
567,Eggs
567,Milk
568,Baby Wipes
568,Cheese
568,Crisps
568,Eggs
568,Nappies
568,Pasta
568,Soft Drinks
568,Tomato Sauce
569,Baby Wipes
569,Butter
569,Pasta
569,Sugar
569,Tomato Sauce
570,Bread
570,Butter
570,Cheese
570,Pasta
570,Tomato Sauce
571,Bananas
571,Cheese
571,Nappies
571,Pasta
571,Soft Drinks
572,Bread
572,Cheese
572,Nappies
572,Pasta
572,Tea
572,Tomato Sauce
573,Baby Wipes
573,Bread
573,Butter
573,Crisps
573,Nappies
573,Pasta
573,Tea
573,Tomato Sauce
574,Coffee
574,Crisps
574,Pasta
574,Soft Drinks
574,Sugar
575,Bread
575,Butter
575,Sugar
576,Baby Wipes
576,Bread
576,Butter
576,Milk
576,Nappies
576,Tomato Sauce
577,Milk
577,Soft Drinks
577,Tea
578,Baby Wipes
578,Nappies
578,Tomato Sauce
579,Baby Wipes
579,Bananas
579,Butter
579,Milk
579,Nappies
579,Soft Drinks
580,Bananas
580,Butter
580,Nappies
580,Pasta
580,Tea
580,Tomato Sauce
581,Baby Wipes
581,Butter
581,Coffee
581,Crisps
581,Nappies
581,Pasta
581,Soft Drinks
581,Sugar
581,Tomato Sauce
582,Baby Wipes
582,Crisps
582,Milk
582,Nappies
582,Soft Drinks
582,Tea
583,Nappies
583,Pasta
583,Tomato Sauce
584,Butter
584,Milk
584,Sugar
584,Tea
585,Baby Wipes
585,Bananas
585,Nappies
586,Baby Wipes
586,Bananas
586,Coffee
586,Crisps
586,Eggs
586,Nappies
586,Sugar
587,Baby Wipes
587,Butter
587,Milk
587,Nappies
587,Sugar
588,Baby Wipes
588,Bread
588,Butter
588,Cheese
588,Crisps
588,Nappies
588,Soft Drinks
588,Sugar
589,Baby Wipes
589,Cheese
589,Nappies
590,Bananas
590,Bread
590,Butter
590,Crisps
590,Milk
590,Soft Drinks
591,Bread
591,Butter
591,Cheese
591,Crisps
591,Sugar
591,Tomato Sauce
592,Cheese
592,Milk
592,Tea
593,Baby Wipes
593,Bananas
593,Butter
593,Cheese
593,Milk
593,Nappies
593,Pasta
593,Tea
594,Bananas
594,Bread
594,Butter
594,Coffee
595,Baby Wipes
595,Bread
595,Milk
595,Pasta
595,Soft Drinks
595,Tomato Sauce
596,Baby Wipes
596,Bread
596,Butter
596,Eggs
596,Nappies
596,Pasta
596,Sugar
596,Tomato Sauce
597,Cheese
597,Coffee
597,Milk
597,Pasta
597,Sugar
597,Tea
597,Tomato Sauce
598,Baby Wipes
598,Crisps
598,Nappies
598,Soft Drinks
599,Eggs
599,Milk
599,Pasta
599,Soft Drinks
599,Sugar
599,Tea
599,Tomato Sauce
600,Bananas
600,Milk
600,Soft Drinks
600,Tea
601,Baby Wipes
601,Bread
601,Butter
601,Coffee
601,Milk
601,Nappies
601,Sugar
601,Tea
601,Tomato Sauce
602,Baby Wipes
602,Bananas
602,Butter
602,Coffee
602,Sugar
602,Tomato Sauce
603,Bananas
603,Coffee
603,Crisps
603,Milk
603,Sugar
603,Tea
603,Tomato Sauce
604,Butter
604,Eggs
605,Cheese
605,Coffee
605,Milk
605,Soft Drinks
605,Sugar
606,Bread
606,Butter
606,Milk
606,Pasta
606,Tomato Sauce
607,Baby Wipes
607,Butter
607,Cheese
607,Crisps
607,Milk
607,Pasta
607,Soft Drinks
607,Tomato Sauce
608,Baby Wipes
608,Bananas
608,Butter
608,Coffee
608,Crisps
608,Sugar
609,Cheese
609,Crisps
609,Sugar
609,Tea
610,Baby Wipes
610,Bread
610,Butter
610,Crisps
610,Eggs
610,Pasta
610,Soft Drinks
611,Bananas
611,Bread
611,Butter
611,Cheese
611,Sugar
612,Baby Wipes
612,Nappies
612,Soft Drinks
612,Tea
613,Bread
613,Coffee
613,Crisps
613,Milk
613,Pasta
613,Soft Drinks
613,Sugar
613,Tea
613,Tomato Sauce
614,Cheese
614,Tomato Sauce
615,Butter
615,Sugar
615,Tea
616,Baby Wipes
616,Cheese
616,Pasta
616,Soft Drinks
616,Tomato Sauce
617,Baby Wipes
617,Crisps
617,Milk
617,Nappies
617,Sugar
618,Bananas
618,Eggs
619,Bananas
619,Coffee
619,Eggs
619,Sugar
620,Baby Wipes
620,Bananas
620,Crisps
620,Milk
620,Nappies
620,Pasta
620,Tomato Sauce
621,Baby Wipes
621,Coffee
621,Crisps
621,Milk
621,Sugar
621,Tea
622,Bananas
622,Bread
622,Milk
622,Tea
623,Bananas
623,Sugar
623,Tea
624,Bread
624,Butter
624,Coffee
624,Crisps
624,Soft Drinks
624,Sugar
625,Baby Wipes
625,Coffee
625,Eggs
625,Nappies
625,Soft Drinks
625,Sugar
625,Tomato Sauce
626,Baby Wipes
626,Cheese
626,Coffee
626,Crisps
626,Milk
626,Soft Drinks
626,Sugar
627,Coffee
627,Tea
628,Butter
628,Cheese
628,Nappies
629,Bananas
629,Butter
629,Cheese
629,Coffee
629,Sugar
630,Bread
630,Butter
630,Crisps
630,Milk
630,Pasta
630,Soft Drinks
630,Tea
630,Tomato Sauce
631,Baby Wipes
631,Eggs
631,Nappies
631,Pasta
631,Tomato Sauce
632,Baby Wipes
632,Crisps
632,Soft Drinks
633,Coffee
633,Sugar
633,Tomato Sauce
634,Baby Wipes
634,Butter
634,Coffee
634,Sugar
635,Bananas
635,Butter
635,Crisps
635,Eggs
635,Pasta
635,Soft Drinks
635,Sugar
636,Baby Wipes
636,Bananas
636,Crisps
636,Nappies
636,Pasta
636,Tomato Sauce
637,Crisps
637,Nappies
637,Pasta
637,Soft Drinks
637,Tomato Sauce
638,Baby Wipes
638,Bread
638,Butter
638,Coffee
638,Milk
638,Nappies
638,Sugar
638,Tea
639,Baby Wipes
639,Bananas
639,Tomato Sauce
640,Bananas
640,Coffee
640,Milk
640,Pasta
640,Tea
640,Tomato Sauce
641,Milk
641,Nappies
642,Baby Wipes
642,Bananas
642,Bread
642,Butter
642,Cheese
642,Crisps
642,Soft Drinks
642,Tea
643,Baby Wipes
643,Butter
643,Cheese
643,Coffee
643,Nappies
643,Pasta
643,Sugar
644,Baby Wipes
644,Bananas
644,Coffee
644,Eggs
644,Nappies
644,Sugar
644,Tomato Sauce
645,Butter
645,Cheese
645,Crisps
645,Milk
646,Baby Wipes
646,Milk
646,Pasta
646,Tomato Sauce
647,Baby Wipes
647,Milk
647,Tomato Sauce
648,Baby Wipes
648,Bread
648,Butter
648,Coffee
648,Milk
648,Soft Drinks
648,Sugar
648,Tomato Sauce
649,Bread
649,Butter
649,Cheese
649,Crisps
649,Milk
649,Nappies
649,Tomato Sauce
650,Bread
650,Butter
650,Cheese
650,Coffee
650,Milk
650,Nappies
650,Sugar
651,Bananas
651,Bread
651,Butter
651,Crisps
651,Milk
651,Tea
652,Baby Wipes
652,Bread
652,Pasta
653,Baby Wipes
653,Bananas
653,Bread
653,Eggs
653,Nappies
653,Pasta
653,Sugar
653,Tomato Sauce
654,Baby Wipes
654,Butter
654,Pasta
654,Tea
654,Tomato Sauce
655,Butter
655,Cheese
655,Coffee
655,Nappies
655,Soft Drinks
655,Tea
656,Cheese
656,Eggs
657,Bananas
657,Cheese
658,Milk
658,Nappies
659,Bananas
659,Cheese
659,Coffee
659,Crisps
659,Sugar
660,Butter
660,Cheese
660,Coffee
660,Eggs
660,Pasta
660,Sugar
660,Tea
660,Tomato Sauce
661,Cheese
661,Sugar
662,Baby Wipes
662,Bread
662,Butter
662,Nappies
663,Baby Wipes
663,Nappies
663,Pasta
663,Tomato Sauce
664,Baby Wipes
664,Bananas
664,Bread
664,Coffee
664,Crisps
664,Nappies
664,Sugar
665,Baby Wipes
665,Bananas
665,Cheese
665,Crisps
665,Nappies
665,Soft Drinks
665,Tea
666,Pasta
666,Sugar
666,Tomato Sauce
667,Baby Wipes
667,Cheese
667,Crisps
668,Bananas
668,Butter
668,Milk
669,Cheese
669,Coffee
669,Nappies
669,Pasta
669,Tomato Sauce
670,Coffee
670,Crisps
670,Soft Drinks
670,Sugar
671,Baby Wipes
671,Bananas
671,Bread
671,Butter
671,Cheese
671,Milk
671,Tea
672,Baby Wipes
672,Bananas
672,Cheese
672,Eggs
672,Nappies
673,Baby Wipes
673,Coffee
673,Eggs
673,Milk
673,Nappies
673,Sugar
673,Tea
674,Pasta
674,Tea
675,Bread
675,Butter
675,Pasta
675,Sugar
675,Tea
675,Tomato Sauce
676,Butter
676,Nappies
677,Butter
677,Eggs
677,Milk
677,Soft Drinks
677,Tea
677,Tomato Sauce
678,Baby Wipes
678,Butter
678,Coffee
678,Nappies
678,Sugar
678,Tea
678,Tomato Sauce
679,Baby Wipes
679,Bread
679,Butter
679,Tomato Sauce
680,Baby Wipes
680,Cheese
680,Milk
680,Nappies
680,Pasta
680,Soft Drinks
680,Tomato Sauce
681,Bananas
681,Pasta
682,Eggs
682,Soft Drinks
683,Baby Wipes
683,Crisps
683,Eggs
683,Nappies
684,Bananas
684,Bread
684,Butter
684,Coffee
684,Eggs
685,Baby Wipes
685,Crisps
685,Nappies
686,Bananas
686,Coffee
686,Soft Drinks
686,Sugar
686,Tea
687,Coffee
687,Crisps
687,Soft Drinks
687,Tea
687,Tomato Sauce
688,Baby Wipes
688,Butter
688,Nappies
688,Tomato Sauce
689,Baby Wipes
689,Bananas
689,Bread
689,Butter
689,Coffee
689,Nappies
689,Sugar
690,Butter
690,Coffee
690,Sugar
691,Soft Drinks
691,Sugar
692,Bananas
692,Bread
692,Butter
692,Eggs
692,Tea
693,Cheese
693,Crisps
693,Soft Drinks
693,Sugar
694,Baby Wipes
694,Nappies
694,Sugar
695,Baby Wipes
695,Coffee
695,Nappies
696,Bananas
696,Crisps
696,Eggs
696,Soft Drinks
696,Tea
697,Baby Wipes
697,Crisps
697,Nappies
697,Soft Drinks
698,Baby Wipes
698,Bananas
698,Milk
698,Nappies
698,Tea
698,Tomato Sauce
699,Coffee
699,Crisps
699,Eggs
700,Bread
700,Butter
700,Coffee
700,Eggs
700,Milk
700,Pasta
700,Sugar
701,Bananas
701,Crisps
701,Pasta
702,Bananas
702,Eggs
703,Baby Wipes
703,Bananas
703,Crisps
703,Eggs
703,Nappies
703,Pasta
704,Baby Wipes
704,Cheese
704,Nappies
704,Pasta
704,Sugar
704,Tea
704,Tomato Sauce
705,Crisps
705,Nappies
705,Soft Drinks
706,Bananas
706,Cheese
706,Pasta
706,Tomato Sauce
707,Bananas
707,Coffee
707,Nappies
707,Tea
708,Baby Wipes
708,Butter
708,Coffee
708,Crisps
708,Nappies
708,Soft Drinks
708,Sugar
709,Bananas
709,Cheese
709,Crisps
709,Tea
710,Butter
710,Tomato Sauce
711,Bananas
711,Eggs
712,Baby Wipes
712,Bread
712,Butter
712,Nappies
712,Tomato Sauce
713,Baby Wipes
713,Bananas
713,Cheese
713,Coffee
713,Milk
713,Nappies
713,Sugar
714,Bananas
714,Coffee
714,Crisps
714,Milk
714,Soft Drinks
714,Sugar
715,Bananas
715,Coffee
715,Eggs
715,Sugar
716,Crisps
716,Pasta
716,Soft Drinks
717,Baby Wipes
717,Bananas
717,Bread
717,Eggs
717,Nappies
717,Pasta
717,Tomato Sauce
718,Bananas
718,Soft Drinks
718,Sugar
718,Tea
719,Bananas
719,Bread
719,Pasta
719,Tomato Sauce
720,Baby Wipes
720,Butter
720,Coffee
720,Nappies
720,Tomato Sauce
721,Baby Wipes
721,Cheese
721,Eggs
721,Pasta
721,Tomato Sauce
722,Eggs
722,Soft Drinks
723,Butter
723,Coffee
723,Eggs
723,Pasta
723,Soft Drinks
723,Tomato Sauce
724,Coffee
724,Milk
724,Sugar
724,Tea
725,Baby Wipes
725,Butter
725,Eggs
725,Nappies
726,Bread
726,Butter
726,Crisps
726,Nappies
726,Soft Drinks
726,Tomato Sauce
727,Coffee
727,Milk
728,Baby Wipes
728,Bananas
728,Bread
728,Cheese
728,Nappies
728,Pasta
728,Tea
728,Tomato Sauce
729,Baby Wipes
729,Bread
729,Butter
729,Crisps
729,Eggs
729,Milk
729,Nappies
729,Soft Drinks
729,Tea
730,Bananas
730,Tea
730,Tomato Sauce
731,Cheese
731,Coffee
731,Milk
731,Pasta
731,Sugar
731,Tomato Sauce
732,Butter
732,Crisps
732,Eggs
732,Milk
732,Sugar
732,Tomato Sauce
733,Baby Wipes
733,Cheese
733,Eggs
733,Nappies
734,Bananas
734,Milk
734,Pasta
735,Baby Wipes
735,Bananas
735,Coffee
735,Crisps
735,Nappies
735,Pasta
735,Tomato Sauce
736,Eggs
736,Milk
736,Sugar
737,Baby Wipes
737,Bread
737,Butter
737,Milk
737,Nappies
737,Pasta
737,Soft Drinks
737,Tomato Sauce
738,Butter
738,Coffee
738,Sugar
739,Bananas
739,Sugar
740,Bread
740,Butter
740,Cheese
740,Crisps
740,Soft Drinks
740,Tomato Sauce
741,Bread
741,Butter
741,Cheese
741,Coffee
741,Crisps
741,Eggs
741,Milk
741,Soft Drinks
741,Tea
742,Butter
742,Cheese
742,Coffee
742,Sugar
743,Baby Wipes
743,Cheese
743,Eggs
743,Milk
743,Nappies
